entrez_id	symbol_id	dependency_column	qc_pass
51296	SLC15A3	SLC15A3 (51296)	False
121260	SLC15A4	SLC15A4 (121260)	False
6566	SLC16A1	SLC16A1 (6566)	True
117247	SLC16A10	SLC16A10 (117247)	False
162515	SLC16A11	SLC16A11 (162515)	False
387700	SLC16A12	SLC16A12 (387700)	False
201232	SLC16A13	SLC16A13 (201232)	False
151473	SLC16A14	SLC16A14 (151473)	False
6567	SLC16A2	SLC16A2 (6567)	False
9123	SLC16A3	SLC16A3 (9123)	False
9122	SLC16A4	SLC16A4 (9122)	False
9121	SLC16A5	SLC16A5 (9121)	False
9120	SLC16A6	SLC16A6 (9120)	False
9194	SLC16A7	SLC16A7 (9194)	False
23539	SLC16A8	SLC16A8 (23539)	False
220963	SLC16A9	SLC16A9 (220963)	False
6568	SLC17A1	SLC17A1 (6568)	False
10246	SLC17A2	SLC17A2 (10246)	False
10786	SLC17A3	SLC17A3 (10786)	False
10050	SLC17A4	SLC17A4 (10050)	False
26503	SLC17A5	SLC17A5 (26503)	False
57084	SLC17A6	SLC17A6 (57084)	False
57030	SLC17A7	SLC17A7 (57030)	False
246213	SLC17A8	SLC17A8 (246213)	False
63910	SLC17A9	SLC17A9 (63910)	False
6570	SLC18A1	SLC18A1 (6570)	False
6571	SLC18A2	SLC18A2 (6571)	False
6572	SLC18A3	SLC18A3 (6572)	False
116843	SLC18B1	SLC18B1 (116843)	False
6573	SLC19A1	SLC19A1 (6573)	False
10560	SLC19A2	SLC19A2 (10560)	False
80704	SLC19A3	SLC19A3 (80704)	False
6505	SLC1A1	SLC1A1 (6505)	False
6506	SLC1A2	SLC1A2 (6506)	False
6507	SLC1A3	SLC1A3 (6507)	False
6509	SLC1A4	SLC1A4 (6509)	False
6510	SLC1A5	SLC1A5 (6510)	False
6511	SLC1A6	SLC1A6 (6511)	False
6512	SLC1A7	SLC1A7 (6512)	False
6574	SLC20A1	SLC20A1 (6574)	True
6575	SLC20A2	SLC20A2 (6575)	False
6580	SLC22A1	SLC22A1 (6580)	False
387775	SLC22A10	SLC22A10 (387775)	False
55867	SLC22A11	SLC22A11 (55867)	False
116085	SLC22A12	SLC22A12 (116085)	False
9390	SLC22A13	SLC22A13 (9390)	False
9389	SLC22A14	SLC22A14 (9389)	False
55356	SLC22A15	SLC22A15 (55356)	False
85413	SLC22A16	SLC22A16 (85413)	False
51310	SLC22A17	SLC22A17 (51310)	False
5002	SLC22A18	SLC22A18 (5002)	False
6582	SLC22A2	SLC22A2 (6582)	False
63027	SLC22A23	SLC22A23 (63027)	False
387601	SLC22A25	SLC22A25 (387601)	False
6581	SLC22A3	SLC22A3 (6581)	False
6583	SLC22A4	SLC22A4 (6583)	False
6584	SLC22A5	SLC22A5 (6584)	False
9356	SLC22A6	SLC22A6 (9356)	False
10864	SLC22A7	SLC22A7 (10864)	False
9376	SLC22A8	SLC22A8 (9376)	False
114571	SLC22A9	SLC22A9 (114571)	False
9963	SLC23A1	SLC23A1 (9963)	False
9962	SLC23A2	SLC23A2 (9962)	False
151295	SLC23A3	SLC23A3 (151295)	False
9187	SLC24A1	SLC24A1 (9187)	False
25769	SLC24A2	SLC24A2 (25769)	False
57419	SLC24A3	SLC24A3 (57419)	False
123041	SLC24A4	SLC24A4 (123041)	False
283652	SLC24A5	SLC24A5 (283652)	False
6576	SLC25A1	SLC25A1 (6576)	True
1468	SLC25A10	SLC25A10 (1468)	True
8402	SLC25A11	SLC25A11 (8402)	False
8604	SLC25A12	SLC25A12 (8604)	False
10165	SLC25A13	SLC25A13 (10165)	False
9016	SLC25A14	SLC25A14 (9016)	False
10166	SLC25A15	SLC25A15 (10166)	False
8034	SLC25A16	SLC25A16 (8034)	False
10478	SLC25A17	SLC25A17 (10478)	False
83733	SLC25A18	SLC25A18 (83733)	False
60386	SLC25A19	SLC25A19 (60386)	True
83884	SLC25A2	SLC25A2 (83884)	False
788	SLC25A20	SLC25A20 (788)	False
89874	SLC25A21	SLC25A21 (89874)	False
79751	SLC25A22	SLC25A22 (79751)	False
79085	SLC25A23	SLC25A23 (79085)	False
29957	SLC25A24	SLC25A24 (29957)	False
114789	SLC25A25	SLC25A25 (114789)	False
115286	SLC25A26	SLC25A26 (115286)	True
9481	SLC25A27	SLC25A27 (9481)	False
81894	SLC25A28	SLC25A28 (81894)	True
123096	SLC25A29	SLC25A29 (123096)	False
5250	SLC25A3	SLC25A3 (5250)	True
253512	SLC25A30	SLC25A30 (253512)	False
83447	SLC25A31	SLC25A31 (83447)	False
81034	SLC25A32	SLC25A32 (81034)	False
84275	SLC25A33	SLC25A33 (84275)	False
284723	SLC25A34	SLC25A34 (284723)	False
399512	SLC25A35	SLC25A35 (399512)	False
55186	SLC25A36	SLC25A36 (55186)	False
51312	SLC25A37	SLC25A37 (51312)	True
54977	SLC25A38	SLC25A38 (54977)	False
51629	SLC25A39	SLC25A39 (51629)	False
291	SLC25A4	SLC25A4 (291)	False
55972	SLC25A40	SLC25A40 (55972)	False
284427	SLC25A41	SLC25A41 (284427)	False
284439	SLC25A42	SLC25A42 (284439)	False
203427	SLC25A43	SLC25A43 (203427)	False
9673	SLC25A44	SLC25A44 (9673)	False
283130	SLC25A45	SLC25A45 (283130)	False
91137	SLC25A46	SLC25A46 (91137)	True
283600	SLC25A47	SLC25A47 (283600)	False
153328	SLC25A48	SLC25A48 (153328)	False
292	SLC25A5	SLC25A5 (292)	False
92014	SLC25A51	SLC25A51 (92014)	True
147407	SLC25A52	SLC25A52 (147407)	False
401612	SLC25A53	SLC25A53 (401612)	False
10861	SLC26A1	SLC26A1 (10861)	False
284129	SLC26A11	SLC26A11 (284129)	False
1836	SLC26A2	SLC26A2 (1836)	False
1811	SLC26A3	SLC26A3 (1811)	False
5172	SLC26A4	SLC26A4 (5172)	False
375611	SLC26A5	SLC26A5 (375611)	False
65010	SLC26A6	SLC26A6 (65010)	False
115111	SLC26A7	SLC26A7 (115111)	False
116369	SLC26A8	SLC26A8 (116369)	False
115019	SLC26A9	SLC26A9 (115019)	False
376497	SLC27A1	SLC27A1 (376497)	False
11001	SLC27A2	SLC27A2 (11001)	False
11000	SLC27A3	SLC27A3 (11000)	False
10999	SLC27A4	SLC27A4 (10999)	False
10998	SLC27A5	SLC27A5 (10998)	False
28965	SLC27A6	SLC27A6 (28965)	False
9154	SLC28A1	SLC28A1 (9154)	False
9153	SLC28A2	SLC28A2 (9153)	False
64078	SLC28A3	SLC28A3 (64078)	False
2030	SLC29A1	SLC29A1 (2030)	False
3177	SLC29A2	SLC29A2 (3177)	False
55315	SLC29A3	SLC29A3 (55315)	False
222962	SLC29A4	SLC29A4 (222962)	False
6513	SLC2A1	SLC2A1 (6513)	False
81031	SLC2A10	SLC2A10 (81031)	False
66035	SLC2A11	SLC2A11 (66035)	False
154091	SLC2A12	SLC2A12 (154091)	False
114134	SLC2A13	SLC2A13 (114134)	False
144195	SLC2A14	SLC2A14 (144195)	False
6514	SLC2A2	SLC2A2 (6514)	False
6515	SLC2A3	SLC2A3 (6515)	False
6517	SLC2A4	SLC2A4 (6517)	False
56731	SLC2A4RG	SLC2A4RG (56731)	False
6518	SLC2A5	SLC2A5 (6518)	False
11182	SLC2A6	SLC2A6 (11182)	False
155184	SLC2A7	SLC2A7 (155184)	False
29988	SLC2A8	SLC2A8 (29988)	False
56606	SLC2A9	SLC2A9 (56606)	False
7779	SLC30A1	SLC30A1 (7779)	True
55532	SLC30A10	SLC30A10 (55532)	False
7780	SLC30A2	SLC30A2 (7780)	False
7781	SLC30A3	SLC30A3 (7781)	False
7782	SLC30A4	SLC30A4 (7782)	False
64924	SLC30A5	SLC30A5 (64924)	False
55676	SLC30A6	SLC30A6 (55676)	False
148867	SLC30A7	SLC30A7 (148867)	False
169026	SLC30A8	SLC30A8 (169026)	False
10463	SLC30A9	SLC30A9 (10463)	True
1317	SLC31A1	SLC31A1 (1317)	True
1318	SLC31A2	SLC31A2 (1318)	False
140679	SLC32A1	SLC32A1 (140679)	False
9197	SLC33A1	SLC33A1 (9197)	True
6569	SLC34A1	SLC34A1 (6569)	False
10568	SLC34A2	SLC34A2 (10568)	False
142680	SLC34A3	SLC34A3 (142680)	False
10559	SLC35A1	SLC35A1 (10559)	True
7355	SLC35A2	SLC35A2 (7355)	False
23443	SLC35A3	SLC35A3 (23443)	False
113829	SLC35A4	SLC35A4 (113829)	False
55032	SLC35A5	SLC35A5 (55032)	False
10237	SLC35B1	SLC35B1 (10237)	False
347734	SLC35B2	SLC35B2 (347734)	True
51000	SLC35B3	SLC35B3 (51000)	False
84912	SLC35B4	SLC35B4 (84912)	False
55343	SLC35C1	SLC35C1 (55343)	False
51006	SLC35C2	SLC35C2 (51006)	False
23169	SLC35D1	SLC35D1 (23169)	False
11046	SLC35D2	SLC35D2 (11046)	False
340146	SLC35D3	SLC35D3 (340146)	False
79939	SLC35E1	SLC35E1 (79939)	False
728661	SLC35E2B	SLC35E2B (728661)	False
55508	SLC35E3	SLC35E3 (55508)	True
339665	SLC35E4	SLC35E4 (339665)	False
222553	SLC35F1	SLC35F1 (222553)	False
54733	SLC35F2	SLC35F2 (54733)	False
148641	SLC35F3	SLC35F3 (148641)	False
80255	SLC35F5	SLC35F5 (80255)	False
54978	SLC35F6	SLC35F6 (54978)	False
159371	SLC35G1	SLC35G1 (159371)	False
80723	SLC35G2	SLC35G2 (80723)	False
146861	SLC35G3	SLC35G3 (146861)	False
83650	SLC35G5	SLC35G5 (83650)	False
643664	SLC35G6	SLC35G6 (643664)	False
206358	SLC36A1	SLC36A1 (206358)	False
153201	SLC36A2	SLC36A2 (153201)	False
285641	SLC36A3	SLC36A3 (285641)	False
120103	SLC36A4	SLC36A4 (120103)	False
54020	SLC37A1	SLC37A1 (54020)	False
219855	SLC37A2	SLC37A2 (219855)	False
84255	SLC37A3	SLC37A3 (84255)	False
81539	SLC38A1	SLC38A1 (81539)	True
124565	SLC38A10	SLC38A10 (124565)	False
151258	SLC38A11	SLC38A11 (151258)	False
54407	SLC38A2	SLC38A2 (54407)	True
55089	SLC38A4	SLC38A4 (55089)	False
92745	SLC38A5	SLC38A5 (92745)	False
145389	SLC38A6	SLC38A6 (145389)	False
55238	SLC38A7	SLC38A7 (55238)	False
146167	SLC38A8	SLC38A8 (146167)	False
153129	SLC38A9	SLC38A9 (153129)	False
27173	SLC39A1	SLC39A1 (27173)	True
57181	SLC39A10	SLC39A10 (57181)	True
201266	SLC39A11	SLC39A11 (201266)	False
221074	SLC39A12	SLC39A12 (221074)	False
91252	SLC39A13	SLC39A13 (91252)	False
23516	SLC39A14	SLC39A14 (23516)	False
29986	SLC39A2	SLC39A2 (29986)	False
29985	SLC39A3	SLC39A3 (29985)	False
55630	SLC39A4	SLC39A4 (55630)	False
283375	SLC39A5	SLC39A5 (283375)	False
25800	SLC39A6	SLC39A6 (25800)	True
7922	SLC39A7	SLC39A7 (7922)	False
64116	SLC39A8	SLC39A8 (64116)	False
55334	SLC39A9	SLC39A9 (55334)	True
6519	SLC3A1	SLC3A1 (6519)	False
6520	SLC3A2	SLC3A2 (6520)	True
30061	SLC40A1	SLC40A1 (30061)	False
254428	SLC41A1	SLC41A1 (254428)	False
84102	SLC41A2	SLC41A2 (84102)	False
54946	SLC41A3	SLC41A3 (54946)	False
8501	SLC43A1	SLC43A1 (8501)	False
124935	SLC43A2	SLC43A2 (124935)	False
29015	SLC43A3	SLC43A3 (29015)	False
23446	SLC44A1	SLC44A1 (23446)	False
57153	SLC44A2	SLC44A2 (57153)	False
126969	SLC44A3	SLC44A3 (126969)	False
80736	SLC44A4	SLC44A4 (80736)	False
204962	SLC44A5	SLC44A5 (204962)	False
50651	SLC45A1	SLC45A1 (50651)	False
51151	SLC45A2	SLC45A2 (51151)	False
85414	SLC45A3	SLC45A3 (85414)	False
57210	SLC45A4	SLC45A4 (57210)	False
57864	SLC46A2	SLC46A2 (57864)	False
283537	SLC46A3	SLC46A3 (283537)	False
55244	SLC47A1	SLC47A1 (55244)	False
146802	SLC47A2	SLC47A2 (146802)	False
55652	SLC48A1	SLC48A1 (55652)	False
84179	SLC49A3	SLC49A3 (84179)	False
84925	SLC49A4	SLC49A4 (84925)	False
6521	SLC4A1	SLC4A1 (6521)	False
57282	SLC4A10	SLC4A10 (57282)	False
83959	SLC4A11	SLC4A11 (83959)	False
22950	SLC4A1AP	SLC4A1AP (22950)	False
6522	SLC4A2	SLC4A2 (6522)	False
6508	SLC4A3	SLC4A3 (6508)	False
8671	SLC4A4	SLC4A4 (8671)	False
57835	SLC4A5	SLC4A5 (57835)	False
9497	SLC4A7	SLC4A7 (9497)	True
9498	SLC4A8	SLC4A8 (9498)	False
83697	SLC4A9	SLC4A9 (83697)	False
55974	SLC50A1	SLC50A1 (55974)	False
200931	SLC51A	SLC51A (200931)	False
123264	SLC51B	SLC51B (123264)	False
55065	SLC52A1	SLC52A1 (55065)	False
79581	SLC52A2	SLC52A2 (79581)	False
113278	SLC52A3	SLC52A3 (113278)	False
6523	SLC5A1	SLC5A1 (6523)	False
125206	SLC5A10	SLC5A10 (125206)	False
115584	SLC5A11	SLC5A11 (115584)	False
159963	SLC5A12	SLC5A12 (159963)	False
6524	SLC5A2	SLC5A2 (6524)	False
6526	SLC5A3	SLC5A3 (6526)	True
6527	SLC5A4	SLC5A4 (6527)	False
6528	SLC5A5	SLC5A5 (6528)	False
8884	SLC5A6	SLC5A6 (8884)	False
60482	SLC5A7	SLC5A7 (60482)	False
160728	SLC5A8	SLC5A8 (160728)	False
200010	SLC5A9	SLC5A9 (200010)	False
54896	SLC66A1	SLC66A1 (54896)	False
80148	SLC66A2	SLC66A2 (80148)	False
130814	SLC66A3	SLC66A3 (130814)	False
6529	SLC6A1	SLC6A1 (6529)	False
6538	SLC6A11	SLC6A11 (6538)	False
6539	SLC6A12	SLC6A12 (6539)	False
6540	SLC6A13	SLC6A13 (6540)	False
11254	SLC6A14	SLC6A14 (11254)	False
55117	SLC6A15	SLC6A15 (55117)	False
28968	SLC6A16	SLC6A16 (28968)	False
388662	SLC6A17	SLC6A17 (388662)	False
348932	SLC6A18	SLC6A18 (348932)	False
340024	SLC6A19	SLC6A19 (340024)	False
6530	SLC6A2	SLC6A2 (6530)	False
54716	SLC6A20	SLC6A20 (54716)	False
6531	SLC6A3	SLC6A3 (6531)	False
6532	SLC6A4	SLC6A4 (6532)	False
9152	SLC6A5	SLC6A5 (9152)	False
6533	SLC6A6	SLC6A6 (6533)	False
6534	SLC6A7	SLC6A7 (6534)	False
6535	SLC6A8	SLC6A8 (6535)	False
6536	SLC6A9	SLC6A9 (6536)	False
6541	SLC7A1	SLC7A1 (6541)	True
56301	SLC7A10	SLC7A10 (56301)	False
23657	SLC7A11	SLC7A11 (23657)	True
157724	SLC7A13	SLC7A13 (157724)	False
57709	SLC7A14	SLC7A14 (57709)	False
6542	SLC7A2	SLC7A2 (6542)	False
84889	SLC7A3	SLC7A3 (84889)	False
6545	SLC7A4	SLC7A4 (6545)	False
8140	SLC7A5	SLC7A5 (8140)	True
9057	SLC7A6	SLC7A6 (9057)	False
84138	SLC7A6OS	SLC7A6OS (84138)	True
9056	SLC7A7	SLC7A7 (9056)	False
23428	SLC7A8	SLC7A8 (23428)	False
11136	SLC7A9	SLC7A9 (11136)	False
6546	SLC8A1	SLC8A1 (6546)	False
6543	SLC8A2	SLC8A2 (6543)	False
6547	SLC8A3	SLC8A3 (6547)	False
80024	SLC8B1	SLC8B1 (80024)	False
6548	SLC9A1	SLC9A1 (6548)	False
6549	SLC9A2	SLC9A2 (6549)	False
6550	SLC9A3	SLC9A3 (6550)	False
9368	SLC9A3R1	SLC9A3R1 (9368)	False
9351	SLC9A3R2	SLC9A3R2 (9351)	False
389015	SLC9A4	SLC9A4 (389015)	False
6553	SLC9A5	SLC9A5 (6553)	False
10479	SLC9A6	SLC9A6 (10479)	False
84679	SLC9A7	SLC9A7 (84679)	False
23315	SLC9A8	SLC9A8 (23315)	False
285195	SLC9A9	SLC9A9 (285195)	False
150159	SLC9B1	SLC9B1 (150159)	False
133308	SLC9B2	SLC9B2 (133308)	False
285335	SLC9C1	SLC9C1 (285335)	False
284525	SLC9C2	SLC9C2 (284525)	False
6579	SLCO1A2	SLCO1A2 (6579)	False
10599	SLCO1B1	SLCO1B1 (10599)	False
28234	SLCO1B3	SLCO1B3 (28234)	False
53919	SLCO1C1	SLCO1C1 (53919)	False
6578	SLCO2A1	SLCO2A1 (6578)	False
11309	SLCO2B1	SLCO2B1 (11309)	False
28232	SLCO3A1	SLCO3A1 (28232)	False
28231	SLCO4A1	SLCO4A1 (28231)	False
353189	SLCO4C1	SLCO4C1 (353189)	False
81796	SLCO5A1	SLCO5A1 (81796)	False
133482	SLCO6A1	SLCO6A1 (133482)	False
84250	SLF1	SLF1 (84250)	False
55719	SLF2	SLF2 (55719)	False
91607	SLFN11	SLFN11 (91607)	False
55106	SLFN12	SLFN12 (55106)	False
100506736	SLFN12L	SLFN12L (100506736)	False
146857	SLFN13	SLFN13 (146857)	False
342618	SLFN14	SLFN14 (342618)	False
162394	SLFN5	SLFN5 (162394)	False
200172	SLFNL1	SLFNL1 (200172)	False
81892	SLIRP	SLIRP (81892)	True
6585	SLIT1	SLIT1 (6585)	False
9353	SLIT2	SLIT2 (9353)	False
6586	SLIT3	SLIT3 (6586)	False
114798	SLITRK1	SLITRK1 (114798)	False
84631	SLITRK2	SLITRK2 (84631)	False
22865	SLITRK3	SLITRK3 (22865)	False
139065	SLITRK4	SLITRK4 (139065)	False
26050	SLITRK5	SLITRK5 (26050)	False
84189	SLITRK6	SLITRK6 (84189)	False
9748	SLK	SLK (9748)	False
7871	SLMAP	SLMAP (7871)	True
6588	SLN	SLN (6588)	False
6590	SLPI	SLPI (6590)	False
79811	SLTM	SLTM (79811)	True
10569	SLU7	SLU7 (10569)	True
57152	SLURP1	SLURP1 (57152)	False
432355	SLURP2	SLURP2 (432355)	False
84464	SLX4	SLX4 (84464)	True
128710	SLX4IP	SLX4IP (128710)	False
85395	SLX9	SLX9 (85395)	False
4086	SMAD1	SMAD1 (4086)	False
4087	SMAD2	SMAD2 (4087)	False
4088	SMAD3	SMAD3 (4088)	False
4089	SMAD4	SMAD4 (4089)	True
4091	SMAD6	SMAD6 (4091)	False
4092	SMAD7	SMAD7 (4092)	True
4093	SMAD9	SMAD9 (4093)	False
57228	SMAGP	SMAGP (57228)	False
60682	SMAP1	SMAP1 (60682)	False
64744	SMAP2	SMAP2 (64744)	False
6594	SMARCA1	SMARCA1 (6594)	False
6595	SMARCA2	SMARCA2 (6595)	False
6597	SMARCA4	SMARCA4 (6597)	True
8467	SMARCA5	SMARCA5 (8467)	True
56916	SMARCAD1	SMARCAD1 (56916)	False
50485	SMARCAL1	SMARCAL1 (50485)	False
6598	SMARCB1	SMARCB1 (6598)	True
6599	SMARCC1	SMARCC1 (6599)	True
6601	SMARCC2	SMARCC2 (6601)	False
6602	SMARCD1	SMARCD1 (6602)	True
6603	SMARCD2	SMARCD2 (6603)	True
6604	SMARCD3	SMARCD3 (6604)	False
6605	SMARCE1	SMARCE1 (6605)	True
8243	SMC1A	SMC1A (8243)	False
27127	SMC1B	SMC1B (27127)	False
10592	SMC2	SMC2 (10592)	True
9126	SMC3	SMC3 (9126)	True
10051	SMC4	SMC4 (10051)	True
23137	SMC5	SMC5 (23137)	True
79677	SMC6	SMC6 (79677)	True
23347	SMCHD1	SMCHD1 (23347)	True
255798	SMCO1	SMCO1 (255798)	False
341346	SMCO2	SMCO2 (341346)	False
440087	SMCO3	SMCO3 (440087)	False
56935	SMCO4	SMCO4 (56935)	False
4184	SMCP	SMCP (4184)	False
140775	SMCR8	SMCR8 (140775)	False
91689	SMDT1	SMDT1 (91689)	False
23049	SMG1	SMG1 (23049)	True
23381	SMG5	SMG5 (23381)	True
23293	SMG6	SMG6 (23293)	True
9887	SMG7	SMG7 (9887)	True
55181	SMG8	SMG8 (55181)	True
56006	SMG9	SMG9 (56006)	False
388588	SMIM1	SMIM1 (388588)	False
644538	SMIM10	SMIM10 (644538)	False
54065	SMIM11	SMIM11 (54065)	False
113444	SMIM12	SMIM12 (113444)	False
221710	SMIM13	SMIM13 (221710)	False
201895	SMIM14	SMIM14 (201895)	False
643155	SMIM15	SMIM15 (643155)	False
147670	SMIM17	SMIM17 (147670)	False
100507341	SMIM18	SMIM18 (100507341)	False
114926	SMIM19	SMIM19 (114926)	False
79024	SMIM2	SMIM2 (79024)	False
389203	SMIM20	SMIM20 (389203)	False
284274	SMIM21	SMIM21 (284274)	False
440335	SMIM22	SMIM22 (440335)	False
284422	SMIM24	SMIM24 (284422)	False
221491	SMIM29	SMIM29 (221491)	False
85027	SMIM3	SMIM3 (85027)	False
643008	SMIM5	SMIM5 (643008)	False
100130933	SMIM6	SMIM6 (100130933)	False
79086	SMIM7	SMIM7 (79086)	False
57150	SMIM8	SMIM8 (57150)	False
100132963	SMIM9	SMIM9 (100132963)	False
100287482	SMKR1	SMKR1 (100287482)	False
100507203	SMLR1	SMLR1 (100507203)	False
10285	SMNDC1	SMNDC1 (10285)	False
6608	SMO	SMO (6608)	False
64093	SMOC1	SMOC1 (64093)	False
64094	SMOC2	SMOC2 (64094)	False
54498	SMOX	SMOX (54498)	False
6609	SMPD1	SMPD1 (6609)	False
6610	SMPD2	SMPD2 (6610)	False
55512	SMPD3	SMPD3 (55512)	False
55627	SMPD4	SMPD4 (55627)	True
10924	SMPDL3A	SMPDL3A (10924)	False
27293	SMPDL3B	SMPDL3B (27293)	False
23676	SMPX	SMPX (23676)	False
26952	SMR3A	SMR3A (26952)	False
10879	SMR3B	SMR3B (10879)	False
6611	SMS	SMS (6611)	False
6525	SMTN	SMTN (6525)	False
342527	SMTNL2	SMTNL2 (342527)	False
55234	SMU1	SMU1 (55234)	True
23583	SMUG1	SMUG1 (23583)	False
57154	SMURF1	SMURF1 (57154)	False
64750	SMURF2	SMURF2 (64750)	False
150572	SMYD1	SMYD1 (150572)	False
56950	SMYD2	SMYD2 (56950)	False
64754	SMYD3	SMYD3 (64754)	False
114826	SMYD4	SMYD4 (114826)	False
10322	SMYD5	SMYD5 (10322)	False
6615	SNAI1	SNAI1 (6615)	False
6591	SNAI2	SNAI2 (6591)	True
333929	SNAI3	SNAI3 (333929)	False
8773	SNAP23	SNAP23 (8773)	True
6616	SNAP25	SNAP25 (6616)	False
9342	SNAP29	SNAP29 (9342)	False
116841	SNAP47	SNAP47 (116841)	False
9892	SNAP91	SNAP91 (9892)	False
6617	SNAPC1	SNAPC1 (6617)	True
6618	SNAPC2	SNAPC2 (6618)	True
6619	SNAPC3	SNAPC3 (6619)	True
6621	SNAPC4	SNAPC4 (6621)	False
10302	SNAPC5	SNAPC5 (10302)	True
23557	SNAPIN	SNAPIN (23557)	False
6622	SNCA	SNCA (6622)	False
9627	SNCAIP	SNCAIP (9627)	False
6620	SNCB	SNCB (6620)	False
6623	SNCG	SNCG (6623)	False
27044	SND1	SND1 (27044)	False
25992	SNED1	SNED1 (25992)	False
11267	SNF8	SNF8 (11267)	True
79753	SNIP1	SNIP1 (79753)	True
8303	SNN	SNN (8303)	False
389084	SNORC	SNORC (389084)	False
9751	SNPH	SNPH (9751)	False
54861	SNRK	SNRK (54861)	False
23020	SNRNP200	SNRNP200 (23020)	True
79622	SNRNP25	SNRNP25 (79622)	True
11017	SNRNP27	SNRNP27 (11017)	False
11066	SNRNP35	SNRNP35 (11066)	False
9410	SNRNP40	SNRNP40 (9410)	True
154007	SNRNP48	SNRNP48 (154007)	True
6625	SNRNP70	SNRNP70 (6625)	True
6626	SNRPA	SNRPA (6626)	False
6627	SNRPA1	SNRPA1 (6627)	True
6628	SNRPB	SNRPB (6628)	True
6629	SNRPB2	SNRPB2 (6629)	False
6631	SNRPC	SNRPC (6631)	False
6632	SNRPD1	SNRPD1 (6632)	True
6633	SNRPD2	SNRPD2 (6633)	True
6634	SNRPD3	SNRPD3 (6634)	True
6635	SNRPE	SNRPE (6635)	True
6636	SNRPF	SNRPF (6636)	True
6637	SNRPG	SNRPG (6637)	True
6638	SNRPN	SNRPN (6638)	False
6640	SNTA1	SNTA1 (6640)	False
6641	SNTB1	SNTB1 (6641)	False
6645	SNTB2	SNTB2 (6645)	False
54212	SNTG1	SNTG1 (54212)	False
54221	SNTG2	SNTG2 (54221)	False
132203	SNTN	SNTN (132203)	False
4809	SNU13	SNU13 (4809)	True
10073	SNUPN	SNUPN (10073)	False
8926	SNURF	SNURF (8926)	False
22938	SNW1	SNW1 (22938)	True
6642	SNX1	SNX1 (6642)	False
29887	SNX10	SNX10 (29887)	False
29916	SNX11	SNX11 (29916)	False
29934	SNX12	SNX12 (29934)	False
23161	SNX13	SNX13 (23161)	False
57231	SNX14	SNX14 (57231)	False
29907	SNX15	SNX15 (29907)	False
64089	SNX16	SNX16 (64089)	False
9784	SNX17	SNX17 (9784)	False
112574	SNX18	SNX18 (112574)	False
399979	SNX19	SNX19 (399979)	False
6643	SNX2	SNX2 (6643)	False
124460	SNX20	SNX20 (124460)	False
90203	SNX21	SNX21 (90203)	False
79856	SNX22	SNX22 (79856)	False
28966	SNX24	SNX24 (28966)	False
83891	SNX25	SNX25 (83891)	False
81609	SNX27	SNX27 (81609)	False
92017	SNX29	SNX29 (92017)	False
8724	SNX3	SNX3 (8724)	False
401548	SNX30	SNX30 (401548)	False
169166	SNX31	SNX31 (169166)	False
254122	SNX32	SNX32 (254122)	False
257364	SNX33	SNX33 (257364)	False
8723	SNX4	SNX4 (8723)	False
27131	SNX5	SNX5 (27131)	False
58533	SNX6	SNX6 (58533)	False
51375	SNX7	SNX7 (51375)	False
29886	SNX8	SNX8 (29886)	False
51429	SNX9	SNX9 (51429)	False
6646	SOAT1	SOAT1 (6646)	False
8435	SOAT2	SOAT2 (8435)	False
55084	SOBP	SOBP (55084)	False
8651	SOCS1	SOCS1 (8651)	False
8835	SOCS2	SOCS2 (8835)	False
9021	SOCS3	SOCS3 (9021)	True
122809	SOCS4	SOCS4 (122809)	False
9655	SOCS5	SOCS5 (9655)	False
9306	SOCS6	SOCS6 (9306)	True
30837	SOCS7	SOCS7 (30837)	False
6647	SOD1	SOD1 (6647)	True
6648	SOD2	SOD2 (6648)	True
6649	SOD3	SOD3 (6649)	False
140710	SOGA1	SOGA1 (140710)	False
402381	SOHLH1	SOHLH1 (402381)	False
54937	SOHLH2	SOHLH2 (54937)	False
6651	SON	SON (6651)	True
10580	SORBS1	SORBS1 (10580)	False
8470	SORBS2	SORBS2 (8470)	False
10174	SORBS3	SORBS3 (10174)	False
114815	SORCS1	SORCS1 (114815)	False
57537	SORCS2	SORCS2 (57537)	False
22986	SORCS3	SORCS3 (22986)	False
6652	SORD	SORD (6652)	False
6653	SORL1	SORL1 (6653)	False
6272	SORT1	SORT1 (6272)	False
6654	SOS1	SOS1 (6654)	True
6655	SOS2	SOS2 (6655)	False
50964	SOST	SOST (50964)	False
25928	SOSTDC1	SOSTDC1 (25928)	False
134548	SOWAHA	SOWAHA (134548)	False
345079	SOWAHB	SOWAHB (345079)	False
65124	SOWAHC	SOWAHC (65124)	False
347454	SOWAHD	SOWAHD (347454)	False
6656	SOX1	SOX1 (6656)	False
6663	SOX10	SOX10 (6663)	True
6664	SOX11	SOX11 (6664)	False
6666	SOX12	SOX12 (6666)	False
9580	SOX13	SOX13 (9580)	False
8403	SOX14	SOX14 (8403)	False
6665	SOX15	SOX15 (6665)	False
64321	SOX17	SOX17 (64321)	True
54345	SOX18	SOX18 (54345)	False
6657	SOX2	SOX2 (6657)	False
11166	SOX21	SOX21 (11166)	False
6658	SOX3	SOX3 (6658)	False
11063	SOX30	SOX30 (11063)	False
6659	SOX4	SOX4 (6659)	False
6660	SOX5	SOX5 (6660)	False
