ModelID,0,1,2,3,4,5,6,7,8,9
ACH-000562,0.28008527,-0.46267766,-0.07906148,0.78360415,0.06707887,-0.6631048,-0.6035425,-0.4013574,-0.9113442,-0.13107905
ACH-000389,0.092287004,-0.34533334,-1.1299088,-1.1541495,0.20445213,-0.3137173,0.7177767,0.31849596,1.4663758,2.6532078
ACH-000822,0.60336846,0.26214212,-1.053168,1.3595713,0.93762755,-0.13494198,1.1126753,0.7331753,-0.24682763,-0.7907755
ACH-001549,1.3220179,-1.1022657,-0.1488518,0.0105298795,-0.5590012,-1.4368571,-1.5402461,-0.8434256,-0.7246761,-0.36936623
ACH-000716,-0.3865156,0.07306205,1.9029275,0.22005492,-0.67889136,-1.8572562,-0.6461513,0.2931239,0.17852494,-0.7817606
ACH-000223,-1.1279315,1.282949,0.069513045,-0.23329732,0.3236474,0.32549223,1.809785,-0.43347514,-0.9647288,-0.25627187
ACH-001391,-0.10728204,0.51811683,-1.4511089,-0.31492022,0.98389584,-0.25309736,-1.0654204,1.2024646,-0.037098736,-0.8330768
ACH-000840,-0.5118279,-0.7557417,-1.0865676,0.40541714,0.3364694,-1.3363326,0.78934157,-0.36344182,-0.858349,-1.0633526
ACH-000346,0.26878858,-0.6549369,1.5710143,1.513262,-0.07644522,-0.68012404,-0.26677388,-0.79791754,-0.10840487,-1.2020681
ACH-000312,0.43000132,-0.37982672,0.7641277,-0.09311501,1.3907497,-1.4173124,-0.49772662,-0.24734074,-0.3387716,-0.32572865
ACH-002217,-0.48472488,0.041801065,0.55351233,1.5210094,3.466824,1.2550671,-1.44547,0.7134087,-0.086541265,-0.952634
ACH-000014,-0.3731397,-0.46673986,-0.052665032,0.5392637,-1.0890089,0.3708148,-0.041737348,0.8860626,-0.057172224,1.5042307
ACH-001450,-1.4214188,-0.7378094,0.40070584,0.8732756,0.0122730285,-1.2520663,0.824823,-1.5277542,1.9977885,-1.3459275
ACH-000252,0.27859437,0.42017788,-0.31406635,-0.21448925,0.30794615,-0.38943914,-1.1860477,-1.8270677,-1.1280378,-0.03327018
ACH-000793,-1.3709676,0.8171505,1.6447606,1.8769152,0.2056808,-0.8193323,-1.1739904,-1.593507,-0.7835572,-0.53076214
ACH-000176,0.9566389,-0.5202186,-1.2025306,-0.9177511,-1.0601009,0.092565894,1.6924688,-0.6425748,0.12184328,-0.5963612
ACH-002041,-0.42656314,1.4520217,-0.38855988,-0.22238061,-0.9323625,-1.5214201,1.2306224,1.2373817,2.2519815,0.33184975
ACH-000408,0.9395223,0.3049891,0.48315516,-0.07037529,-1.0370524,0.7975488,0.7536971,-0.42567053,-1.4019601,-0.080736846
ACH-002298,-1.6333913,0.65739095,0.14742926,-0.5672676,-0.11828622,-0.86422026,-0.37633717,-0.5368496,-0.682458,-0.714509
ACH-000152,0.7576693,-0.02383481,-0.95853394,-0.4425194,0.8453759,-0.91594756,-0.4065375,0.48442352,0.4886389,-0.9802518
ACH-001368,1.6595533,-0.3145656,1.3162354,1.0240734,-1.7987081,-0.12964517,0.6279073,0.4340511,0.2208605,-0.7172911
ACH-000676,1.9611049,-0.063797385,1.2342623,0.68905085,-1.5473819,1.0519999,1.7778721,0.22924015,-0.36784637,0.14041486
ACH-000714,-1.7059426,-0.12296386,-0.0497005,2.576835,2.0920753,0.17189746,-0.87994695,-1.7551873,-0.011587262,-0.85771847
ACH-001668,0.25804403,0.017364018,0.70155346,-0.4555877,-0.73876643,-0.2404373,-0.36286438,-0.24369475,0.41804373,2.0367455
ACH-001360,0.32163125,-1.3958203,-1.85278,-0.5265889,0.94199336,-0.8405113,0.98776364,-1.2955854,-1.2075108,-0.9091569
ACH-002799,-0.86782646,2.3582518,0.13289455,-0.9536009,0.02852036,-0.65969336,0.438864,0.70707977,2.9740405,0.982046
ACH-000739,0.10922006,-0.2556672,0.029190127,-0.5340266,3.22798,0.31068397,-1.603754,0.5330761,-0.71053064,0.3091086
ACH-000535,-1.4811405,0.006073594,1.0174614,-0.7898576,0.16805634,-0.5747677,-1.086744,-1.5470273,-0.14716947,-0.9335082
ACH-000866,0.021152496,-0.59122187,1.8309734,1.1876092,1.1038191,-0.91165715,-0.25194654,-0.66949075,0.663565,-0.11543789
ACH-001842,-0.84308016,0.030078113,-0.7676273,-0.6504334,-0.8248102,0.6252412,-0.024012148,-0.11018035,-0.88704,-0.504692
ACH-000074,-0.3902771,-0.4721318,2.0289733,1.5498884,1.2865796,-0.30229598,-0.97302413,-0.41682753,-0.92130125,-1.3031282
ACH-002847,-0.4718648,-0.0908984,-0.24695635,-1.1505114,-0.14757317,-0.54107565,-1.2336956,1.902942,0.11184856,-0.74064285
ACH-001096,-1.4033921,-1.087076,1.4457375,0.15074985,0.6645293,1.315372,-0.4822294,-0.48103648,1.2949739,1.0767843
ACH-002066,-1.1863298,1.2987807,-0.0881007,-0.47065824,0.47787046,-0.624857,0.82068527,0.9081214,1.7475243,1.1224726
ACH-000343,0.9409442,-0.6134564,0.5769482,-1.2632232,-0.01830514,0.4306363,0.77501005,0.15812525,-1.2395856,-0.4057754
ACH-002003,-0.55733615,0.11855273,-0.43101788,-0.36744666,-0.47200552,-0.041698158,-1.4664811,0.065908685,-0.27500084,2.0646422
ACH-000305,0.75206757,1.4130613,0.96982205,-0.97906935,0.06831306,1.3908681,0.76025486,-2.0661602,-0.9606487,-0.64976597
ACH-000366,0.65662396,-0.104323685,0.053791285,2.0985484,-1.9728929,-0.91407186,-1.3130717,-1.2200015,1.3747655,1.0276394
ACH-000784,-1.1677368,0.8862354,1.8510365,-0.7258836,-0.33818638,-0.83028233,-0.0051882267,0.060604274,0.7025271,1.0668648
ACH-001536,-1.356894,-0.66816944,-0.40465268,-0.6092222,1.6742402,2.8014858,1.2236071,-0.20003873,0.20007697,0.9764848
ACH-002105,1.1897317,-0.29506785,-1.1939739,-1.1483961,-0.07975295,-0.25837034,0.33130676,-1.0184376,2.0910556,3.3737245
ACH-001232,-0.8038665,0.71768004,-0.22221625,-1.1472169,0.19990344,-0.91282845,-0.3969317,0.14366917,1.1589359,0.41029608
ACH-000809,-0.4292522,2.7587094,1.1365336,0.40459478,0.96201515,1.3877945,0.5129874,-1.0744072,0.63417935,0.060883105
ACH-000599,-1.673229,0.88020825,-0.45586777,2.4382253,-1.4429295,-1.3314375,-1.6765656,0.085154,-1.79536,0.34365326
ACH-000748,-0.81094027,0.2080664,-0.6094315,-0.7924204,-0.37574184,-0.8960077,-0.63167197,-1.8622046,1.9247963,1.9019763
ACH-000202,-0.61110115,-1.1264826,0.33106065,0.5727385,-1.7051952,2.27669,-0.84669286,-0.751755,-0.034624875,0.33349335
ACH-001523,0.8581234,0.5648428,1.4788463,-0.37098163,-0.4362182,1.0880727,-0.3624531,-1.3901142,0.4555683,-1.7419009
ACH-000168,-0.57005274,-1.4427692,-1.2691907,2.6828718,-0.57188493,-1.3223261,-1.4827541,-0.8550205,-0.96666,0.2311006
ACH-000217,-0.19322497,-0.61192346,1.4357051,-0.82699907,0.15684062,-0.15617639,1.0664628,1.6305907,-1.6098448,0.038875565
ACH-000980,0.7998837,-1.3992548,1.8285098,-0.16501307,-1.2564344,-0.53845704,-0.46918935,-0.091547534,0.69898146,0.3770157
ACH-000896,0.046684667,0.6289652,0.3414867,1.3322563,-1.073371,-0.12715012,1.5032094,-0.04027611,-0.06361824,-0.51938
ACH-000884,0.48633653,-0.16422805,1.6107675,0.6498804,-0.79368067,-0.8636452,-0.41113898,-0.5225863,0.99870265,-0.8509596
ACH-000843,0.35680193,-0.00019040704,1.6415347,2.3180423,-0.1700787,2.2013328,-0.9636594,-0.7036264,0.36174226,-0.27118206
ACH-000190,-0.91453195,0.52002895,0.7599275,-1.4816334,-2.0366962,-0.5575779,-0.29790905,-0.74871045,-0.31462082,-0.001160264
ACH-000488,-0.26727867,1.445327,1.8930013,-0.82047105,0.6970202,-0.4750666,-0.23837239,-0.831224,0.18696523,0.012381658
ACH-000023,-1.0721755,1.2423393,1.1090022,-0.6448377,0.5642395,-0.6719271,0.15086415,0.8123071,0.5454035,0.85393256
ACH-002210,-0.4491973,-0.18169068,0.7256556,1.933813,-0.81329054,0.8227319,0.6669445,-0.69294536,2.533637,-0.21297601
ACH-001605,-0.9629042,-0.21367706,0.19164912,-0.3384717,-0.9075935,0.9900068,0.6736046,0.73718995,0.9488624,-0.47869825
ACH-000456,-0.014816999,1.1061231,1.6618273,0.19647424,-0.26796943,-1.1497471,0.2505675,1.4871008,0.74053365,-0.23227233
ACH-001528,-0.6814916,1.1163332,1.3717204,1.1521313,-2.1015902,0.0008382499,0.3475862,-0.7339474,0.026870966,0.7258945
ACH-000589,1.7801437,0.023679852,2.1325438,-0.7318242,1.8457865,-0.42781532,-0.7728989,-0.3290382,-0.4625528,-1.1114591
ACH-001674,1.4973257,-1.611227,1.7601889,1.9686962,1.0573168,1.3164072,0.44701934,0.9499198,-0.27546415,-0.9159554
ACH-001959,-0.29769313,0.55958563,2.5062582,0.19452798,2.7671993,-0.601637,-1.2403226,3.2023296,1.1450264,-0.28442228
ACH-001857,-1.7975495,-0.330962,0.16688548,-0.12513722,-0.5510491,-0.25665328,0.42578903,0.27056432,-1.0302773,-0.29980594
ACH-000683,0.059576526,-0.2660162,-0.5092553,-0.98068166,0.9690364,-0.52548003,2.0489495,-1.215438,0.030624747,0.63280535
ACH-002523,-0.40222603,2.0065212,-0.14845933,-0.7919276,-0.025965929,-0.24368057,-0.0737949,0.037745066,2.6566024,0.010673106
ACH-000760,-0.33464828,0.07456882,0.42929876,-0.3979371,-0.23590839,-0.9351901,-0.7358651,0.66639453,-0.11747888,0.23031396
ACH-002179,-0.9713705,-0.81090415,1.3375499,-0.15751833,1.5269771,-0.26565728,-0.6164865,-0.6597383,-0.6297155,-0.5048299
ACH-000295,-0.13284346,-1.3064368,-0.57291484,2.1765924,-1.0865711,-0.22151572,-1.4330449,-1.2282853,0.3058368,-1.2244792
ACH-000430,-0.59183085,1.6690975,1.1937153,-1.223718,-0.74237454,-0.06581694,0.21857291,-0.49026966,0.022549748,-0.39258903
ACH-000329,0.05199179,-0.8784025,0.20362546,-1.5645803,2.1272333,-0.4060053,1.2912188,0.7601837,-0.6951525,-0.1780442
ACH-000093,-0.70177376,-0.8895056,-0.8264722,0.037204742,0.10218952,0.65905535,0.67851406,-1.1489413,-2.3082447,1.3611907
ACH-000407,-0.058241844,-0.07405454,-0.4141152,-0.38670707,0.640757,-0.9772341,0.9630818,0.0044343323,0.7735278,-0.051776007
ACH-000133,0.62268287,0.21789202,-0.10526821,-0.7850281,-0.6770971,1.0796174,1.2356279,0.39641368,2.722817,-0.43560147
ACH-001696,-0.61902404,2.0743065,-0.08717032,-0.15283036,0.5416159,0.63079697,1.2411584,-0.7725002,1.2142005,-0.048232004
ACH-001001,0.75970113,-0.28866675,2.1663866,-1.4124169,-0.6970272,-1.4930923,-0.77393717,-0.71438146,0.5126676,-0.39485908
ACH-001511,-0.7069644,1.4051195,-1.0171947,-0.47225302,0.20929092,-1.1603819,-1.1536949,-0.72821116,-0.18924499,0.44386545
ACH-000903,1.0583786,-0.023933694,1.7723368,-0.90616643,-1.1380693,-1.1548806,0.975302,0.64714074,-1.1697252,-1.6594284
ACH-001862,-1.2435958,1.5254239,0.5315987,-0.07583605,1.5735112,-0.90162253,-1.3283174,0.34813794,-0.16055346,-0.5453118
ACH-001669,-0.98450094,-0.05652082,2.0262952,2.5488071,-1.5521842,-0.28643325,0.6503681,0.2561322,0.60685134,-1.1426737
ACH-000807,-0.1279787,-0.08301008,-0.55004936,0.8493414,-2.0006576,-0.8422571,1.4075153,-0.45002982,-0.13268164,0.8695919
ACH-000551,-1.4283713,-0.9436765,2.0226033,0.41547054,-0.6096508,-0.5733615,0.42609513,-1.6373937,-0.94739974,0.44360694
ACH-000939,-0.0037534237,-0.93360424,0.4926945,-0.6898435,0.084754586,0.89509445,0.28314734,-0.6009536,0.1549849,-0.23429129
ACH-000667,-1.0719622,1.3480299,0.85993576,0.24892023,0.05857393,0.99064493,-0.116607994,-0.6088887,-0.58370167,0.8023223
ACH-001099,-0.6903916,-0.8200338,2.185122,-0.6361387,0.94991696,1.3922434,1.8792619,1.7191333,-0.13815022,2.3652682
ACH-000147,-0.7756675,-0.67045116,1.9768417,0.37653354,1.3523717,0.20088804,-1.1435275,-0.61424255,-1.8972359,-0.8824075
ACH-000097,1.5992959,1.2516112,0.07554792,0.60244805,1.9654508,-0.10400286,0.15278761,-0.36629406,-1.6718495,-0.24163952
ACH-001344,-0.55808127,-0.5411138,-0.64720136,-0.5768447,-1.9302745,-0.123424664,0.5419462,0.35279083,-0.38293034,-0.42698675
ACH-000886,0.8444454,1.3345233,0.70685315,0.34619895,0.60395753,-0.858806,-0.2696621,-0.97660136,0.26465023,0.80820864
ACH-001737,-1.5022672,-1.5566204,-0.09694222,0.05348888,-0.522092,2.9931552,-0.08708164,-0.36912298,-1.9429684,-0.45264894
ACH-000544,0.07964459,1.9301467,1.209668,-0.015443116,0.55021703,0.6257541,0.47124565,-0.4647119,-0.07067898,0.674158
ACH-002283,1.8817041,-0.18611684,-0.35568917,-1.0691009,0.98548687,0.05822754,0.6936021,-1.7058867,1.741137,0.38078067
ACH-000681,-2.0369284,0.14362644,0.89988184,-1.0429859,0.80320966,0.17985119,0.7180239,-0.5357879,-0.2848021,2.1142817
ACH-001992,-0.77126306,2.6039834,0.8312215,-0.4226297,0.31460282,-0.59154654,0.31350994,1.5538543,1.8953025,-0.74111354
ACH-002296,0.48223525,2.2853374,1.6208038,0.2006036,1.4412742,0.33119902,-0.7137061,-1.50845,0.7299523,-0.84902143
ACH-001137,-0.07714004,-0.048626184,-0.6256117,1.503882,0.21704398,1.4219532,-0.0026967973,0.020856887,-1.2911625,0.18703917
ACH-002198,-0.2117285,-0.20263529,-0.15330094,-0.9986671,0.09926978,-0.013000884,0.7010015,-2.0399408,-0.6749189,-1.9167969
ACH-000237,-0.302829,0.44245407,-0.94005525,-0.24131727,-0.80573046,0.22300011,2.4583573,0.29455233,0.6334935,1.9119809
ACH-001786,-0.8293499,-0.5354347,-0.19851667,-1.2959206,-0.270647,3.0261722,-1.9147102,-1.6625193,-1.9553187,1.7007179
ACH-000266,-0.48471624,1.5203062,-1.1537569,0.7839313,2.4298112,0.30257598,-0.7497622,-0.29045063,-0.56797475,0.15050006
ACH-001625,0.5532155,-0.08315039,-0.88594675,-1.3872951,0.19334751,0.01675675,0.8090289,-0.022265553,-0.07290013,-0.71094644
ACH-000169,0.24971673,0.27831638,1.4302583,-0.45583326,-0.01317966,-0.73083806,-0.6894161,-0.6217145,1.0597785,-1.0695136
ACH-000146,0.10874602,-0.017923594,-0.16485023,1.6337596,-1.0271431,0.93168104,2.3866296,0.57222146,-0.29003045,-1.2655115
ACH-000487,-0.95980346,0.05248186,2.01632,2.7267745,1.2788329,-0.15219432,1.6315705,-0.34307867,0.060815394,-0.024120092
ACH-001028,-1.4020835,0.2982158,1.7695876,0.0490195,0.24266979,-0.97990197,1.2196672,0.8909173,-0.2349559,0.95755625
ACH-000845,-1.0546579,1.1449332,-0.31018388,1.8235236,-0.5151318,-0.3584149,1.665988,-0.20524238,0.47662234,-0.08433682
ACH-002156,0.062540606,-0.5398495,0.5405971,0.38260838,0.06093353,0.16223092,-0.693457,-0.49978137,-0.48212367,-0.52307355
ACH-001366,1.0382679,-1.0179894,1.140996,0.1627871,1.0783972,1.587055,1.0332444,-0.8037877,-1.2261478,1.7247404
ACH-000365,0.42654735,-1.1570642,1.8308393,2.2993362,-0.86996734,0.06250648,-2.1621444,-0.5045537,0.8106342,-0.4655121
ACH-002399,-0.8616648,0.4000467,-0.026388943,-0.8253752,-0.66529334,-0.9186603,0.36750114,0.47436127,-0.7682829,-0.33456966
ACH-000973,0.5898161,-0.4286952,1.2324048,-0.6025075,-1.2185,-1.181466,0.03061536,1.2910134,0.54152596,-0.27400696
ACH-001390,-0.8444823,-0.38448593,0.24759597,-0.124794714,-0.66271776,0.04808469,-1.259468,0.08063066,-0.31838042,-0.9134787
ACH-001651,-0.745289,-1.0598863,-0.8099079,-1.1080961,-0.9592875,-1.4723736,0.9566775,-0.959824,-1.5188315,-1.587388
ACH-000510,0.8242969,1.3171955,0.47856894,1.1625389,-0.5851382,-0.2883743,-0.39793777,0.45282215,0.37230864,-0.7883688
ACH-000698,0.47466987,-0.47665977,1.1124789,1.1549762,-0.07657334,-1.3059914,-0.07513766,-0.8619952,0.17820615,0.3737538
ACH-000561,-0.025785536,-0.019941807,1.3313403,-0.6910575,-0.28564474,1.0752125,-0.027815998,-1.7256057,-0.24910866,-0.7325467
ACH-001498,1.1338668,-0.57012284,1.5490282,0.9026345,-0.69272465,-0.12320237,0.43251953,0.27260423,0.84740293,-0.4132027
ACH-001982,1.191306,0.1961366,1.8312738,0.529071,2.4830403,-0.98855096,-0.11213131,0.670202,-0.28000087,-1.1577309
ACH-000585,-0.11180925,2.4056342,-0.78186697,-0.30336362,1.3116506,1.4338267,1.7009132,-0.5361655,-0.8817756,-0.68515694
ACH-000721,-0.4079625,1.2534456,1.1182431,1.1106458,0.6351245,-1.0625567,-1.0060189,0.53441125,0.019731551,1.3433275
ACH-001709,-1.360316,-0.4059217,2.666007,3.1075344,1.039372,0.51422113,1.2287991,-0.18812998,2.227667,-0.0007609129
ACH-001509,-0.17771637,-0.1648784,-1.1264861,-1.3824191,-0.30039692,0.30288345,0.40999436,-0.7291534,-0.2589104,-0.5848202
ACH-001692,0.39174318,0.33959565,1.4151616,-1.086986,-1.070128,-0.3987921,1.2183905,-1.5861145,0.74993587,-0.8432632
ACH-000233,0.62281954,0.22489505,1.1568294,2.311972,-0.18566182,0.3129416,1.3442091,0.2810908,-0.6682004,-0.46622208
ACH-002110,0.6226837,-0.5692618,1.9377089,0.42677236,-1.5774083,-0.33550078,-1.7524025,0.13494977,2.5031223,0.15956551
ACH-002485,1.2277687,-0.5309042,0.50798935,1.9584138,0.1329085,1.622521,0.31680024,-0.47048604,-0.55975026,-0.106268466
ACH-000502,0.56144565,2.9696243,0.06749724,1.5784165,-0.6135397,0.107421815,0.93887407,0.68657357,-0.6686456,0.6124189
ACH-002027,-0.27178943,0.03403984,-0.20613852,-0.6027779,0.6220308,-0.13666338,-0.6571442,-0.61999154,-0.4389488,-0.5310176
ACH-001691,-0.64185613,1.3155745,-0.55714023,-0.96258056,-0.42468524,-0.12100388,-0.17837301,-0.31046486,1.7951723,0.4764753
ACH-001619,-0.42451593,-0.0801318,-0.6492301,0.06623167,1.2153513,-0.41772306,0.7018265,-0.35587072,-0.31523702,0.91922045
ACH-001270,0.38975644,-1.0461673,-0.2545218,-0.36990228,-0.9746626,-0.38904905,-0.5615635,-0.61044663,1.0394725,-1.3300121
ACH-000878,-0.094243824,-0.7823882,-1.1780722,-0.7807145,-1.476603,-1.3380547,-0.21409346,0.018451095,-1.5717568,0.34224072
ACH-000563,-0.7967726,-0.7555585,-0.067372076,0.052118123,-0.5733173,-0.33018297,-0.873634,-0.54356414,-0.5562455,-0.7632499
ACH-000288,-2.210908,1.0465896,0.9599264,-0.38763118,-0.68326473,-0.99099064,-0.4753126,-0.3900029,0.04595673,0.39150465
