0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
TLN1,-0.034514494,0.0020156256,-0.0381392,0.0055530067,-0.00701403,-0.047759794,-0.07967074,0.019253884,-0.09990798,0.006033012,-0.10776215,-0.013897688,0.04637011,-0.09389155,0.0016026645,0.04229998,0.06267095,-0.03557012,-0.023303395,0.08428881,-0.04615516,0.024742706,-0.05185165,-0.005001366,-0.09799299,-0.0014038072,-0.016363695,-0.015847914,0.00242606,-0.0073842998,0.011809323,0.04741564,-0.014353413,-0.16508837,-0.031995587,0.0032587661,0.064905584,0.072963305,0.0057544266,0.0451602,0.091076866,-0.053842034,0.07309988,0.014520051,-0.04825936,0.046026487,-0.00740397,0.053672172,-0.023370856,-0.012583288,-0.02383704,0.016910177,0.008987012,0.0022890691,-0.00249968,-0.021634676
TM2D1,-0.019110791,0.011388479,-0.056757174,-0.013307682,-0.01477989,-0.023326142,0.045278445,0.0017634316,-0.017528703,0.019077871,-0.025694584,-0.07269275,-0.040555935,-0.074481845,-0.014125986,-0.03642956,0.04008144,0.027452482,0.01960513,0.06177587,-0.003643164,-0.09384707,0.017925518,0.023359384,0.09466203,-0.022312945,-0.051484417,0.0140779335,-0.066072784,-0.024072513,-0.099620014,-0.02636018,0.07163302,-0.042977564,0.031044992,-0.011365093,0.047561515,-0.11283789,-0.09448358,-0.086742915,-0.019168414,0.039487544,-0.014725841,0.037732705,0.0146186175,0.08968872,-0.053422697,-0.038823355,-0.030731259,0.00035805622,-0.007448932,0.009393667,0.037041474,0.033054337,-0.0574728,-0.059557732
TM2D2,-0.056178555,0.026386974,-0.029300015,0.03125798,0.026491305,-0.07098111,-0.016683836,-0.0016737479,-0.026018968,-0.031133361,-0.01637819,0.07758763,0.0072074863,-0.017377673,-0.056947716,0.054499887,-0.002542956,0.0022657807,0.017550405,0.020266354,0.06996992,0.027286246,-0.035264414,-0.0046059913,0.021643234,-0.034922156,-0.011081712,0.07212668,-0.037542593,0.022640694,-0.093043365,0.03729261,-0.0015155373,0.004730278,0.00883005,0.01735218,-0.040058035,-0.081529014,0.0049905027,-0.014279172,-0.05349285,-0.022748563,-0.0073535657,0.03503926,-0.0908739,0.032178063,-0.0737328,0.061612725,-0.018496662,0.0054721,-0.008254518,0.021417018,-0.006648558,0.049208693,0.024263185,-0.044569824
TM2D3,0.05323129,0.016118554,-0.116034046,0.044849735,0.045806553,0.041567598,-0.030254226,0.07196398,0.00950492,0.040300537,-0.013612392,0.09083963,0.060400233,-0.0047614994,0.06985098,-0.06736795,0.06108437,-0.0059248065,0.018621068,0.023874596,0.0044224476,-0.02475162,-0.02270411,0.0099328365,-0.031542234,0.027689159,0.05406781,0.01147458,-0.0022703498,-0.027797498,-0.00998079,-0.056686822,0.096993536,-0.072260596,0.020930283,0.045970257,-0.005925032,-0.011681824,-0.022982633,-0.05769779,0.04772612,0.008354951,-0.03594461,0.070156805,0.009853349,0.082069404,-0.012716115,-0.0002619343,0.02531111,-0.018471722,-0.053588778,0.048527975,0.08877598,0.0803544,-0.013821859,-0.10602914
TM9SF2,-0.051377162,0.0059597986,-0.06478902,-0.050858438,0.003454643,0.041931517,-0.053159136,-0.057040635,-0.015983224,-0.044097375,-0.038030658,-0.08742299,0.108815566,-0.04291662,-0.025784558,-0.0113394,-0.100320645,0.025814828,0.02470709,0.041578855,0.006968982,-0.026940253,-0.0015931636,0.012722653,0.059835598,0.015293462,0.054239895,-0.08067522,-0.0033553513,-0.027342618,0.040066373,-0.027465334,-0.0058909906,-0.04309466,0.01967611,-0.0032837838,-0.008018884,0.047133993,0.09394372,0.07328112,0.11904131,0.007643534,0.0014956022,0.026319617,-0.048612416,0.012130347,0.0026885741,0.108186476,-0.013590449,0.06510594,0.056868125,-0.03327408,0.0056111435,0.023191072,-0.010468454,0.011085598
TM9SF3,0.07574171,0.06518339,0.012416526,0.075302534,0.02883324,0.03705535,-0.019180438,0.042318113,0.07539942,-0.04117429,0.005274128,-0.06984425,0.006447444,0.014261625,0.010417777,0.0044895257,-0.0046415706,0.010128194,0.020039579,-0.001620889,-0.0025194047,-0.013219857,-0.046434965,0.0028629703,0.025723713,0.051822472,0.05139928,-0.049080968,0.03859801,0.060044117,-0.008968483,0.02313869,-0.036978874,0.052533764,-0.02431419,0.049486075,-0.02685431,0.04643796,-0.056429185,0.004727352,0.030833868,-0.031223817,0.0439706,-0.011304894,-0.03128265,-0.02517673,-0.04437703,-0.00081890984,0.05699275,0.054936398,-0.03943959,0.0107493205,-0.0058965636,-0.07522556,-0.079659775,0.035377674
TMA16,-0.07386114,-0.082384005,-0.024616288,-0.054289166,-0.054119892,-0.03526224,-0.0616306,-0.06319364,-0.09737334,-0.09816047,0.048389472,-0.03999108,-0.06023456,-0.041379746,-0.022888541,0.018191105,0.016267436,-0.03824163,-0.032388978,0.02179598,0.075055234,-0.008503364,-0.07071372,0.008902331,0.044921435,-0.044494696,-0.0263356,-0.026581027,-0.01711865,0.018582113,-0.050113242,0.010311554,-0.0077378773,-0.0048604417,-0.038435813,-0.023395818,0.0030385356,-0.06897582,-0.07158943,-0.06317833,0.03381904,-0.002025935,0.046074454,-0.070008434,-0.064655654,-0.035470556,-0.024087993,-0.017548714,-0.044212572,0.026282532,0.027388455,0.039160054,-0.040317003,-0.03783999,-0.06931017,-0.0019641593
TMCO6,0.0008767858,-0.052008163,-0.032885153,0.09122553,0.02132322,0.04332701,0.0070398534,0.015173749,0.030696282,-0.08981056,-0.037021484,0.010886776,-0.0546132,-0.060576137,-0.0036450024,-0.032233845,-0.030400041,-0.013394097,0.13666768,0.048446666,-0.01969141,-0.005158172,-0.08097454,-0.013240015,-0.12146003,-0.077440076,-0.055551108,-0.029204607,0.08897223,0.06408766,0.011821018,-0.024438567,0.015746288,-0.027393276,0.035668038,-0.03164119,-0.017361144,-0.047975294,-0.11971507,-0.0397899,-0.077541485,-0.0050842906,0.025848716,0.022077639,-0.04023816,0.00506645,0.055987205,-0.0009043721,0.0022855105,0.0102658635,-0.05086896,0.055631265,0.012113792,-0.006946958,0.05581483,0.077289045
TMED10,0.0044320845,0.017609587,-0.037161905,-0.04571346,-0.016786618,0.014673896,0.028058305,-0.021682393,0.0136114815,-0.022783324,-0.082450114,-0.09553634,-0.003590369,0.056708477,-0.006431224,0.001749942,-0.0052048494,-0.017817393,0.021794708,-0.060844775,0.07100043,0.038976945,0.065189995,0.017556814,-0.03402315,-0.010013433,-0.0073042526,0.037826426,-0.066227004,-0.06296988,0.012838787,-0.047163747,-0.038348313,0.025667673,-0.018491892,-0.01621195,-0.064187154,0.04085156,-0.07196469,-0.07158509,-0.003569935,-0.02065128,0.090818256,0.0056010266,-0.071793996,-0.06616041,-0.08495424,-0.016430207,-0.05711534,0.031607587,0.017965263,0.09995093,-0.068864204,-0.00029181322,-0.068112485,-0.0265877
TMED2,-0.05178349,0.015914878,0.029182797,-0.04748591,-0.03462881,0.011131294,0.06888571,-0.04877186,0.03735474,0.013404847,-0.026681188,-0.016066803,-0.0573094,0.015990661,0.027912252,0.021825619,-0.029830566,-0.018255364,0.01473045,-0.033232227,0.0011750705,0.008552797,0.052337278,0.0005128915,-0.014528605,-0.033437308,0.0067731235,0.07104063,-0.085427664,0.011619886,0.03218853,0.0063380296,-0.025686547,0.006747046,-0.04899369,0.041584615,-0.031761676,-0.01591533,-0.035629563,-0.071670026,-0.004212722,-0.00063157576,0.040815223,0.055569656,-0.100439705,-0.05327127,-0.036796317,0.004996507,-0.019555934,-0.017245328,0.07146537,0.012854472,-0.070848435,0.06940708,-0.109766,-0.073414244
TMEM161B,-0.06310585,-0.006372982,0.07277865,0.039638568,0.030859847,0.09069961,0.05229968,-0.021186143,0.031318497,0.016710177,0.02805357,-0.020721296,-0.0014298838,0.022942528,0.041913185,-0.052377973,-0.009276425,0.028422497,0.02501117,0.09288355,0.055365954,-0.0020472805,0.09035963,0.05347543,0.030688634,0.029573534,0.033211615,0.052503113,0.051965285,-0.088214554,-0.05413055,0.019405892,0.009061736,0.06787508,0.04237393,-0.07063394,-0.049627174,0.060436275,0.0548744,0.0025105488,-0.016679635,-0.0015357664,-0.026519438,0.041799348,0.01130341,0.07576505,0.016861148,0.10097775,-0.064729676,-0.0677288,0.058798607,0.03574368,0.06507885,-0.02673085,0.0056178705,0.093435705
TMEM165,-0.032570016,0.019235676,-0.012300179,0.052734144,-0.009953437,0.013336197,0.0031776854,0.047082998,-0.034007404,-0.028312873,-0.034617625,-0.08881343,0.01403121,-0.06478233,-0.022762086,0.03559263,0.019844202,-0.046593975,-0.0052977065,-0.016678898,0.0156055,-0.040459696,-0.057587665,-0.0114872595,-0.09819402,-0.011186831,0.0244852,-0.010302799,-0.017073007,0.031126982,0.03205483,-0.00022113645,0.0527409,-0.046077672,-0.032059718,0.02330058,-0.0017791422,-0.07938683,-0.019186772,0.012393962,-0.025443045,-0.07989574,-0.10355029,0.05737136,-0.07609852,-0.010355431,-0.0014672882,0.054034084,0.0073474087,-0.07502795,-0.022649521,-0.07135406,0.034676507,0.060980532,0.02044278,-0.061974913
TMEM167A,-0.035455737,-0.01084088,-0.01883366,-0.054898355,-0.0062683206,-0.0076924115,0.012418724,0.029367192,-0.018000467,-0.018075574,0.020780921,0.026433801,0.019818561,0.028311793,-0.026966104,-0.02734392,-0.09298249,0.040089633,0.07140594,-0.05962301,0.030891523,0.043358006,-0.0411837,-0.03289873,0.031388182,0.008785264,0.043534372,-0.059642985,-0.011732561,0.08754684,0.086518236,0.027350336,-0.029887535,0.005162209,-0.010694834,-0.000861375,-0.0058341324,0.09574859,-0.061527275,0.044068888,0.0067519564,-0.047638055,0.0011739448,0.010876145,-0.018995013,0.017352685,0.027916085,-0.036414362,0.023740277,0.04874878,-0.050738376,-0.043021783,0.047977176,-0.03932199,0.030852886,-0.0059162653
TMEM199,-0.011016894,0.064432584,-0.0815549,0.024598638,-0.07249221,-0.048753396,0.015582369,-0.075451314,-0.0033000384,0.007400332,0.043623712,-0.015488582,-0.081656165,-0.060235914,-0.06068712,-0.002791341,-0.11561473,0.0074657584,0.009396994,0.03183975,0.009954601,-0.0034259404,-0.033608682,-0.03326596,0.018322676,0.026049716,-0.09071829,0.039982416,0.011372541,0.008319104,-0.01749402,-0.020238357,0.022481013,-0.01913432,0.051374428,0.014672048,0.039231237,-0.061655875,0.022667427,-0.0017755864,-0.10626551,0.024542693,-0.066564545,-0.036609184,-0.07084338,-0.037375994,-0.0579683,-0.04164602,0.027003698,-0.010670882,-0.047010858,-0.009091138,-0.08835382,-0.03284565,-0.041593343,-0.02334512
TMEM242,0.0025646763,0.017241217,0.04034902,0.012062931,0.04317926,-0.07352394,-0.014516944,-0.03770971,-0.021328721,-0.03766396,-0.04400136,-0.005208615,-0.06189702,-0.008004776,-0.021201083,-0.021875,0.0012624178,0.04511729,-0.024398642,0.032408994,-0.06325012,-0.0347043,-0.0077524856,-0.011536685,-0.034436464,-0.045806095,-0.02011578,-0.026748642,0.035134118,-0.03136305,0.008855088,0.09854947,0.056267995,-0.072617084,0.030448807,0.036689032,0.061517835,-0.01253356,0.020028368,0.026090112,0.049967345,0.07837416,0.03544747,-0.07642045,0.09644533,0.066556014,-0.008029435,0.014853208,-0.034819786,-0.026183154,0.039475374,0.02235309,-0.015770726,0.010831042,-0.04117113,0.02360063
TMEM258,0.001734403,-0.055732377,-0.0038028883,0.010188687,-0.037534643,0.0072537297,0.033042822,-0.065969765,-0.11334335,-0.03184394,-0.016657652,0.013748502,-0.0844926,-0.17034923,-0.010821811,0.010038564,-0.014146204,0.024604417,-0.054645024,0.04281195,-0.05270494,-0.051350646,-0.024616512,-0.079312965,-0.016898422,0.013158938,0.028823094,0.013915178,0.032834977,-0.04314312,-0.09427204,-0.0730752,-0.027639773,-0.11117202,0.14805324,-0.03161939,0.053740866,-0.032328438,0.004130528,-0.058414437,0.0153558515,-0.06127113,0.08043616,-0.0043106913,-0.06790065,0.07386066,-0.028363774,-0.064777926,0.027881728,-0.09019798,-0.03722189,-0.0037773498,-0.076350525,-0.060904928,-0.05664513,-0.03651593
TMEM41A,0.012027959,0.012191714,-0.04701952,-0.06506958,0.07919978,0.018978946,0.02010695,0.019400133,0.012293458,-0.041997533,-0.007639171,-0.04806105,0.016317762,0.0011186632,0.05219696,0.046994723,0.028070424,0.01977219,-0.008795325,0.038618222,0.095115796,-0.03953875,-0.0549553,0.016489288,0.03001266,0.026323639,0.064312555,-0.022866901,-0.07425514,0.066299014,0.046858814,-0.013481721,0.03404017,-0.025691971,-0.056429066,-0.017075498,-0.029683707,0.012335264,0.010664894,0.0024398312,-0.04355617,-0.022600269,0.015737986,0.04169113,0.09679712,0.053556196,-0.0007875333,-0.038795594,-0.024385218,0.0006490542,0.0076223323,0.02826604,0.045303807,-0.00089850236,0.007968075,-0.0026428376
TMEM41B,-0.03228995,-0.0043463632,0.016835574,0.019272981,-0.0058846567,-0.025683153,0.027844468,-0.014193452,0.000109928376,-0.11931443,-0.009316211,-0.084576316,-0.044240296,-0.02182587,-0.037743926,-0.03373584,-0.058879122,0.004378253,0.06802182,0.0059455866,-0.058147028,0.07259688,-0.013530657,-0.016616385,0.054960113,-0.016407881,0.020282177,-0.028156126,-0.02468156,-0.03883857,-0.058468577,0.073147245,0.014084743,0.045964915,-0.10297956,0.018687638,-0.0483358,-0.091304995,0.0014238321,-0.045428827,0.017881824,-0.09265056,-0.12810074,-0.033754393,0.0018208816,-0.119929425,-0.080606095,-0.109944984,0.06470893,-0.031985495,0.008728702,0.016850462,0.045290824,-0.02661899,-0.04369328,0.0058614626
TMEM94,-0.06657615,-0.032504827,-0.0065994253,-0.018563306,0.00089918496,0.04548667,-0.003438078,0.043166738,0.04724995,0.05108798,-0.037311558,0.03006681,-0.002567684,-0.013895284,-0.0044209366,-0.004120792,-0.030732641,-0.023088884,-0.053744365,-0.05773895,-0.0072824005,0.03902654,-0.11337736,-0.031403374,0.0022704708,0.03928634,-0.015999151,0.045446035,0.013601277,0.016496696,0.0069136033,-0.0097623905,0.07170731,-0.13553302,-0.011688017,-0.0023682513,-0.020491261,-0.0053421124,-0.027465984,-0.010407626,-0.030660478,-0.020585578,0.023125269,0.05118398,0.08255046,-0.05030207,0.007387058,-0.049080394,0.0626308,0.016218072,-0.10174102,0.043918513,-0.043202203,-0.08703098,0.04151772,0.0026525152
TMOD3,0.1036369,0.0074587343,-0.021061057,-0.040503625,0.088436686,0.0611786,-0.049026202,-0.033803955,0.082803324,-0.0837077,0.029624218,-0.033656918,0.044308744,-0.06938071,0.08536479,-0.0077368026,0.019444501,0.009707414,-0.018456126,-0.023849724,-0.0076633925,0.03235374,0.028618269,0.09948543,0.027738923,0.0007157972,-0.019471796,0.06647158,0.041392624,-0.050758507,-0.05008267,0.037078556,-0.07343902,0.017481698,0.035689257,0.014470963,0.041496895,0.018667432,0.023588493,0.052992944,-0.005111917,-0.006200354,-0.062022995,-0.009867655,-0.041042518,-0.044245243,0.021446414,0.03002459,0.07309667,0.05567497,0.07801676,0.09787347,0.051230904,0.07617803,0.034638833,0.016461516
TMPO,0.0036687253,0.021378698,-0.047793273,0.09570924,-0.019395756,-0.102511406,-0.031053543,0.06751853,-0.02664485,0.045579202,-0.003375173,0.06983446,-0.09733851,-0.047645487,-0.009029819,-0.022063056,-0.10513981,-0.032519247,0.030526565,-0.03710893,0.04964625,-0.062291056,0.0457517,0.065155074,-0.046915736,0.0120812515,0.058384333,0.02342927,0.10097301,0.048972864,0.045498844,0.0694207,0.037484795,0.01854759,0.03652461,0.026238147,-0.038752623,0.041418295,0.026782889,0.09301718,0.033106245,-0.006518605,0.017668126,-0.00028200305,0.05433262,0.037797518,0.018934447,-0.029298283,0.051932756,-0.06445177,-0.07755213,0.0018312411,0.028645191,-0.11070445,-0.01917886,-0.0099247685
TMX2,-0.0069260537,0.074339,0.064487666,0.08963553,0.049115058,0.025841437,0.019201336,0.035234384,0.09143516,0.06578668,-0.0004656423,-0.026729092,-0.054767873,-0.020569969,0.07394461,-0.060044315,-0.060373683,0.08794305,0.026546068,-0.01079541,0.021942383,0.0062096673,-0.043996297,0.02839902,0.027027408,-0.03687023,0.0155780045,0.052980125,0.071078755,-0.036542673,0.019864716,0.09301729,-0.07190747,-0.030569637,0.0925405,-0.04439253,-0.05073359,0.049438696,0.034363925,0.022877883,-0.0052302657,-0.022925992,-0.05933322,-0.0101706395,-0.047427956,0.058384996,-0.05998695,-0.012523756,-0.012362551,0.008029914,-0.02044179,0.04600579,0.051019564,-0.06364201,-0.023541326,0.027230814
TNFAIP3,0.048753213,-0.020139122,-0.03665086,-0.02284376,0.048451778,-0.07476264,-0.052502684,-0.05434676,-0.072360165,0.012003109,-0.042910177,-0.0861723,0.076910995,0.013757533,0.012974003,-0.029342521,0.0055992235,0.016763613,-0.01579879,0.07382018,-0.0054624933,-0.060445417,0.0072760507,-0.03455616,0.032274622,-0.028276332,-0.038939886,-0.030467585,0.017337006,0.045040905,-0.04666646,-0.068863496,0.056719135,-0.024669146,-0.10836571,0.052241523,0.06560369,0.032415986,0.01077838,-0.0073725777,0.012307277,0.03912812,-0.1183773,-0.05409674,-0.07940111,-0.028523155,-0.048709467,0.040641516,0.047571834,-0.04914851,0.023648657,0.07364362,0.013139957,0.016091414,-0.0062833857,0.111069456
TNFSF10,-0.014060495,-0.08949925,-0.047346458,0.021472828,0.008227404,-0.11650252,-0.036517378,-0.0073127095,0.08978131,-0.010023335,-0.0062059066,-0.01484533,0.0042231986,0.072046146,-0.0142286625,-0.06475013,0.004831238,-0.079689406,0.038341682,-0.0701316,-0.031787153,-0.06764129,0.035112098,0.035839275,0.05880009,-0.02885757,-0.04905951,-0.018121805,-0.017592007,-0.0018470825,0.02124117,0.068175755,-0.0024699967,-0.0794644,-0.027222656,0.015194658,0.053993344,-0.07621368,0.035689592,-0.095949285,-0.056104463,-0.026405625,0.101955526,-0.089201644,-0.09159049,0.04197068,-0.07901012,-0.07768154,0.0245604,0.05811438,-0.026950901,-0.014897554,-0.03360853,-0.03207708,-0.042081553,0.020075493
TNS3,0.09644787,0.05757753,0.0945959,0.06760338,-0.02926164,-0.0895914,-0.027220499,-0.04286658,-0.035703544,0.03111308,-0.047669698,-0.07643802,0.052980285,-0.05228434,-0.057419706,0.044857137,-0.018810825,-0.043527078,-0.04476437,0.040729966,0.033797674,-0.017511638,-0.007351646,-0.04557447,-0.014936432,-0.046034936,-0.04495144,-0.069766246,-0.038552083,-0.057752825,0.095213994,0.061205614,-0.03448263,-0.01850189,-0.035223898,-0.03844074,0.013784731,0.03937849,-0.0019939952,0.040163428,-0.11121057,0.011828518,-0.03526709,0.016773576,0.0141686825,-0.05173958,0.005522202,0.015623389,-0.0012745286,-0.012468658,-0.026869467,-0.042850565,0.008915455,-0.036141504,0.0474048,0.008194408
TOE1,-0.02572165,-0.08585765,-0.055870943,0.027849676,-0.002595979,-0.014183406,0.03889536,-0.01957036,0.020004645,-0.007896568,0.04612987,-0.0063103396,-0.052169617,-0.12379751,-0.045339666,-0.00046320198,-0.01836981,-0.030106205,-0.019254236,-0.058282174,-0.05294246,-0.13457142,0.08127696,0.032973684,-0.0045125782,-0.019514982,-0.026049294,-0.050090987,-0.0006333107,-0.07662992,-0.029134518,0.05876089,-0.041978396,-0.042112295,0.023206608,0.002069951,0.066344604,-0.07555943,-0.01678076,0.0048594824,-0.031598963,-0.08205248,0.048428137,-0.016124735,-0.010526534,-0.027980978,-0.0019912268,-0.015312323,-0.038953424,-0.034284424,-0.00775071,-0.060237136,0.0045672636,-0.02262147,0.045103986,-0.04912654
TOMM70,-0.03118367,0.04600157,0.059132893,0.040376324,-0.045221653,0.03773415,-0.0012949205,0.0019298149,0.073169924,0.02647725,-0.020303817,0.033707593,-0.0060418095,0.027241899,-0.04988324,-0.008325394,-0.06311467,0.03349404,0.0011567031,-0.07352179,-0.0692158,0.0146902865,0.04307607,-0.05205083,-0.051655382,0.02311712,-0.10647987,0.017787402,0.017301882,0.0690941,-0.010654426,-0.05582998,-0.072367005,-0.019948771,-0.047052987,0.019143276,0.051681165,-0.04570668,-0.039960608,0.025200866,0.032057296,-0.055413797,0.03807779,-0.015034539,-0.018979423,0.062055558,-0.07095461,-0.063439295,0.035583083,-0.03477189,0.027056996,0.023209354,-0.0029955346,-0.008957304,-0.029056396,0.017236084
TONSL,0.03626341,0.010559677,-0.015400474,0.14153558,0.025204502,-0.03772148,-0.024806686,0.012468802,-0.06531831,0.05441839,8.601516e-05,-0.0008755454,0.03186317,0.0811006,-0.02531094,-0.008110002,0.07573834,-0.0863123,0.022306819,-0.04286956,0.085681245,0.014105514,-0.033193287,0.022374367,-0.0850607,-0.0028682684,0.0036227044,0.02861137,0.03672105,-0.08564663,0.041927278,0.043004625,0.025306279,0.022764342,0.0166807,0.038580045,0.017675195,-0.049884442,0.016241549,-0.074945726,0.044734117,0.042295862,0.018558972,-0.01654926,0.10427222,0.013533557,0.02734578,-0.006125379,0.05268286,0.061221384,0.026603881,-0.024451515,-0.0019446411,-0.022699222,0.01169494,0.03517723
TOP1MT,-0.038670085,-0.061405744,0.005902844,-0.052098252,-0.055368047,-0.011035277,0.031523652,-0.024180735,-0.0036488967,-0.028952759,-0.038625635,0.017943347,-0.010259771,0.04395137,0.009314223,-0.01185814,0.0102427155,0.04735587,-0.004542418,0.052515727,0.061808977,0.026254343,-0.04004008,-0.06401436,-0.048582774,-0.021108743,-0.05084614,-0.016718293,-0.07826871,0.040583234,-0.058126144,-0.037862003,-0.0037660033,-0.0689245,-0.013383778,0.01347329,-0.04869371,-0.014540176,-0.015253479,-0.011479126,-0.017741308,-0.059075944,0.061871488,0.04983032,0.03895162,-0.13995327,-0.056252692,0.053030927,0.039314207,-0.0130259795,-0.03786151,0.055578392,-0.054921288,0.0484941,-0.026687019,-0.022846842
TOP3A,-0.052672923,0.00946303,0.040435363,-0.051032882,-0.0120645715,0.0019694995,-0.006749657,0.010380708,-0.03770049,0.042133104,0.01425747,0.018722504,-0.008165274,0.012876834,-0.021928508,-0.013857248,-0.033230286,-0.030074706,0.005375166,-0.06158196,0.045413867,0.011095642,-0.075850986,-0.03289751,-0.015585526,-0.05005824,-0.0054803044,0.016042849,-0.010684647,0.031107867,-0.020177137,-0.065916955,-0.018637585,-0.025592387,0.009680906,-0.003378023,0.062893696,0.027363738,0.06794394,0.052915744,0.064638555,0.016063396,0.045370553,-0.05811097,0.019621797,-0.08941159,0.012035741,-0.053041272,-0.05767525,-0.056283522,0.058084313,0.02679921,0.036629602,0.03977778,-0.029109454,-0.03155228
TOPBP1,-0.021218974,-0.053416528,0.0016598185,-0.041189164,-0.042791273,-0.053984642,0.013507788,0.03564774,-0.11176435,0.07380381,0.05817103,-0.05247476,0.066010386,0.071868345,-0.012369569,-0.044514433,-0.03270916,-0.05186172,-0.057241935,0.03726974,-0.016464224,-0.016714664,0.023917994,-0.051265158,-0.042269055,-0.04311867,-0.08694626,-0.059046593,0.035882782,0.03844238,-0.04950849,-0.021159347,-0.029367214,0.032993156,-0.07035833,0.0024046805,0.054901574,0.082420245,-0.008777466,-0.0019378946,-0.037981533,-0.0006152959,0.024189927,0.017061273,-0.07441539,0.0043347366,-0.041981474,-0.0154394135,0.0259002,-0.048416417,-0.046332166,0.015955536,-0.049387936,-0.020996822,0.02876966,0.028993148
TOX4,-0.06662301,-0.050124433,-0.009037929,0.057562653,-0.023114821,0.052972063,0.07511179,-0.016351636,-0.030116323,-0.029085966,-0.037013877,0.033888683,0.04048147,-0.004183327,-0.010444348,-0.019157853,-0.004077193,0.07801429,-0.09001731,0.01041852,-0.038404115,0.0028763893,0.028811624,-0.001996383,-0.040095635,-0.083807476,0.034987476,0.029234704,-0.019915847,-0.036174774,-0.043643426,-0.09032966,-0.004387671,0.03525324,-0.04915109,-0.05162285,0.019257067,-0.05106874,-0.04250992,0.0040270896,0.0010768389,0.04161287,-0.028047534,0.0449899,0.0011109476,0.007889957,-0.101827666,-0.025012655,0.022739226,0.028446216,-0.01784941,0.019266859,0.05863364,0.078891225,0.00695631,0.029704925
TP53,0.02676095,0.053208187,-0.019022137,-0.09724528,-0.03923851,-0.002991826,-0.085627645,-0.022999192,-0.0044986457,0.05719592,-0.0008881869,-0.11934699,0.016396977,0.01654511,-0.03582903,-0.010755153,-0.020086663,0.008193631,-0.023901062,0.010582447,0.043017894,-0.0062146494,-0.02032326,0.0321909,0.009967487,-0.06025988,-0.026199868,0.060935225,0.011992534,0.025888009,0.015310104,-0.016035268,-0.014585243,0.026206082,0.035972923,0.035341643,0.011513551,0.06051893,-0.023240646,-0.08492199,0.014172149,-0.18848677,-0.046555217,-0.016096031,-0.08513181,-0.022918276,-0.02354228,-0.04710365,-0.05470087,-0.042839173,0.012526683,0.07854225,0.002474467,-0.100738324,-0.02439674,0.010541807
TP53BP1,0.022839792,-0.015929101,-0.010039687,-0.09163878,-0.019320926,0.03527913,-0.044600572,-0.027373418,-0.0039986027,-0.0476,0.00893154,-0.07584281,0.009316059,-0.030412048,-0.04170186,0.04118335,-0.066524,-0.035212442,-0.0058220155,0.058294237,0.06308513,-0.044408746,-0.085152775,-0.07609243,0.020164853,-0.07028283,-0.017585373,-0.020427508,-0.050666366,0.004296792,-0.04392894,-0.0748355,-0.023529598,0.035860986,-0.037163474,0.0003011522,-0.002121711,-0.006316264,-0.0731284,-0.05472378,-0.048688505,-0.12452819,-0.03654932,-0.023358405,-0.05795142,-0.03675489,-0.0017673637,-0.057827886,-0.03764245,0.010277764,-0.021296209,0.009230205,-0.039678328,-0.030265264,-0.085371286,-0.0052122734
TP53BP2,0.05380127,-0.041383907,-0.09086561,0.07582872,-0.033555306,-0.015295382,0.03765778,0.070757575,-0.007010337,0.0387984,0.040258396,-0.009412482,-0.0706749,-0.012524969,0.010029472,0.054101072,0.035959844,-0.003516558,0.0072240806,0.017705018,-0.009754159,0.041539963,-0.044532273,-0.030423885,-0.00798793,-0.007297412,0.018531607,-0.03209629,-0.0048116776,0.0662522,0.06568447,0.026686171,0.040454004,-0.092207916,-0.014774342,-0.058004603,0.11261358,-0.016886223,0.08230815,0.023830794,0.021313328,-0.0046025575,0.061830986,0.009994152,0.041222267,-0.039165813,-0.07907858,0.03533205,-0.040006883,0.0051746164,-0.017586663,-0.04756597,-0.07478676,0.02695556,-0.047249418,-0.01269061
TP53RK,0.038874976,-0.044657916,0.00942516,-0.024070375,-0.037034057,-0.039972264,0.050125763,-0.067564726,-0.047346998,-0.064495616,0.010768063,-0.047685485,-0.047236603,-0.027180323,0.015904957,-0.018140763,0.01105003,-0.07132067,-0.050781757,0.024683585,-0.0063432846,-0.0081049595,-0.10230398,0.006970072,0.0018788069,-0.0053909463,-0.039705377,-0.012065808,0.021779018,0.0063621267,-0.0010995594,-0.05362038,-0.053156115,-0.018081764,0.056056216,0.0155167105,-0.031530157,-0.08553696,-0.018587295,0.01748589,0.020697935,0.003189107,-0.011718358,-0.06332631,-0.025578212,-0.01163976,-0.02554838,-0.032018002,-0.07037581,-0.09115027,-0.10793552,-0.030687409,0.0067076813,-0.0374531,-0.04658573,-0.06954608
